query_id,user_id,benchmark_tier,query_type,method,query_text,target_event_id,target_venue_id,target_name,target_rank,reciprocal_rank,success_at_1,success_at_5,is_high_memory_load
tokyo_24765_relational_after,24765,core,relational_after,vector,Which Convenience Store did I visit after 八王子実践中学校・高等学校?,2018_504026__event_003,2083,セブンイレブン 八王子片倉南店,4,0.2500000000,False,True,True
tokyo_24765_relational_after,24765,core,relational_after,graph,Which Convenience Store did I visit after 八王子実践中学校・高等学校?,2018_504026__event_003,2083,セブンイレブン 八王子片倉南店,5,0.2000000000,False,True,True
tokyo_24765_semantic,24765,core,semantic,flat,Which Golf Course did I visit in Fussa?,2018_504006__event_002,1318,武蔵野ゴルフクラブ,1,1.0000000000,True,True,True
tokyo_24765_semantic,24765,core,semantic,vector,Which Golf Course did I visit in Fussa?,2018_504006__event_002,1318,武蔵野ゴルフクラブ,1,1.0000000000,True,True,True
tokyo_24765_semantic,24765,core,semantic,graph,Which Golf Course did I visit in Fussa?,2018_504006__event_002,1318,武蔵野ゴルフクラブ,1,1.0000000000,True,True,True
tokyo_24765_temporal_spatial,24765,core,temporal_spatial,flat,Which Miscellaneous Shop did I visit in Fussa in February 2018?,2018_504023__event_002,1948,ダイソー 武蔵村山榎店,2,0.5000000000,False,True,True
tokyo_24765_temporal_spatial,24765,core,temporal_spatial,vector,Which Miscellaneous Shop did I visit in Fussa in February 2018?,2018_504023__event_002,1948,ダイソー 武蔵村山榎店,3,0.3333333333,False,True,True
tokyo_24765_temporal_spatial,24765,core,temporal_spatial,graph,Which Miscellaneous Shop did I visit in Fussa in February 2018?,2018_504023__event_002,1948,ダイソー 武蔵村山榎店,3,0.3333333333,False,True,True
tokyo_254908_relational_after,254908,core,relational_after,flat,Which Rest Area did I visit after イオンモール日の出?,2018_3245104__event_003,80,道の駅 八王子滝山,1,1.0000000000,True,True,False
tokyo_254908_relational_after,254908,core,relational_after,vector,Which Rest Area did I visit after イオンモール日の出?,2018_3245104__event_003,80,道の駅 八王子滝山,2,0.5000000000,False,True,False
tokyo_254908_relational_after,254908,core,relational_after,graph,Which Rest Area did I visit after イオンモール日の出?,2018_3245104__event_003,80,道の駅 八王子滝山,2,0.5000000000,False,True,False
tokyo_254908_semantic,254908,core,semantic,flat,Which Furniture / Home Store did I visit in Hachiōji?,2018_3245120__event_003,1573,ニトリ,1,1.0000000000,True,True,False
tokyo_254908_semantic,254908,core,semantic,vector,Which Furniture / Home Store did I visit in Hachiōji?,2018_3245120__event_003,1573,ニトリ,1,1.0000000000,True,True,False
tokyo_254908_semantic,254908,core,semantic,graph,Which Furniture / Home Store did I visit in Hachiōji?,2018_3245120__event_003,1573,ニトリ,1,1.0000000000,True,True,False
tokyo_254908_temporal_spatial,254908,core,temporal_spatial,flat,Which Sake Bar did I visit in Fussa in December 2017?,2018_3245121__event_001,444,徳樹庵 青梅新町店,1,1.0000000000,True,True,False
tokyo_254908_temporal_spatial,254908,core,temporal_spatial,vector,Which Sake Bar did I visit in Fussa in December 2017?,2018_3245121__event_001,444,徳樹庵 青梅新町店,1,1.0000000000,True,True,False
tokyo_254908_temporal_spatial,254908,core,temporal_spatial,graph,Which Sake Bar did I visit in Fussa in December 2017?,2018_3245121__event_001,444,徳樹庵 青梅新町店,1,1.0000000000,True,True,False
tokyo_259163_relational_after,259163,core,relational_after,flat,Which Restaurant did I visit after 株式会社エコリターン?,2018_3271980__event_002,492,ジョイフル,2,0.5000000000,False,True,False
tokyo_259163_relational_after,259163,core,relational_after,vector,Which Restaurant did I visit after 株式会社エコリターン?,2018_3271980__event_002,492,ジョイフル,3,0.3333333333,False,True,False
tokyo_259163_relational_after,259163,core,relational_after,graph,Which Restaurant did I visit after 株式会社エコリターン?,2018_3271980__event_002,492,ジョイフル,3,0.3333333333,False,True,False
tokyo_259163_semantic,259163,core,semantic,flat,Which Train Station did I visit in Fussa?,2018_3271983__event_001,22,羽村駅 (Hamura Sta.),1,1.0000000000,True,True,False
tokyo_259163_semantic,259163,core,semantic,vector,Which Train Station did I visit in Fussa?,2018_3271983__event_001,22,羽村駅 (Hamura Sta.),1,1.0000000000,True,True,False
tokyo_259163_semantic,259163,core,semantic,graph,Which Train Station did I visit in Fussa?,2018_3271983__event_001,22,羽村駅 (Hamura Sta.),1,1.0000000000,True,True,False
tokyo_259163_temporal_spatial,259163,core,temporal_spatial,flat,Which Chinese Restaurant did I visit in Hachiōji in March 2018?,2018_3271977__event_002,1265,楽楽中華,1,1.0000000000,True,True,False
tokyo_259163_temporal_spatial,259163,core,temporal_spatial,vector,Which Chinese Restaurant did I visit in Hachiōji in March 2018?,2018_3271977__event_002,1265,楽楽中華,1,1.0000000000,True,True,False
tokyo_259163_temporal_spatial,259163,core,temporal_spatial,graph,Which Chinese Restaurant did I visit in Hachiōji in March 2018?,2018_3271977__event_002,1265,楽楽中華,1,1.0000000000,True,True,False
tokyo_263152_relational_after,263152,core,relational_after,flat,Which Restaurant did I visit after ムラウチホビー 八王子店?,2018_3295464__event_002,268,ガスト,1,1.0000000000,True,True,False
tokyo_263152_relational_after,263152,core,relational_after,vector,Which Restaurant did I visit after ムラウチホビー 八王子店?,2018_3295464__event_002,268,ガスト,2,0.5000000000,False,True,False
tokyo_263152_relational_after,263152,core,relational_after,graph,Which Restaurant did I visit after ムラウチホビー 八王子店?,2018_3295464__event_002,268,ガスト,2,0.5000000000,False,True,False
tokyo_263152_semantic,263152,core,semantic,flat,Which Fast Food Restaurant did I visit in Hachiōji?,2018_3295456__event_002,114,マクドナルド,1,1.0000000000,True,True,False
tokyo_263152_semantic,263152,core,semantic,vector,Which Fast Food Restaurant did I visit in Hachiōji?,2018_3295456__event_002,114,マクドナルド,1,1.0000000000,True,True,False
tokyo_263152_semantic,263152,core,semantic,graph,Which Fast Food Restaurant did I visit in Hachiōji?,2018_3295456__event_002,114,マクドナルド,1,1.0000000000,True,True,False
tokyo_263152_temporal_spatial,263152,core,temporal_spatial,flat,Which Restaurant did I visit in Hachiōji in October 2018?,2018_3295464__event_002,268,ガスト,1,1.0000000000,True,True,False
tokyo_263152_temporal_spatial,263152,core,temporal_spatial,vector,Which Restaurant did I visit in Hachiōji in October 2018?,2018_3295464__event_002,268,ガスト,1,1.0000000000,True,True,False
tokyo_263152_temporal_spatial,263152,core,temporal_spatial,graph,Which Restaurant did I visit in Hachiōji in October 2018?,2018_3295464__event_002,268,ガスト,1,1.0000000000,True,True,False
tokyo_264627_relational_after,264627,core,relational_after,flat,Which Ramen Restaurant did I visit after ドン・キホーテ?,2018_3303923__event_002,1185,一平ラーメン,1,1.0000000000,True,True,True
tokyo_264627_relational_after,264627,core,relational_after,vector,Which Ramen Restaurant did I visit after ドン・キホーテ?,2018_3303923__event_002,1185,一平ラーメン,2,0.5000000000,False,True,True
tokyo_264627_relational_after,264627,core,relational_after,graph,Which Ramen Restaurant did I visit after ドン・キホーテ?,2018_3303923__event_002,1185,一平ラーメン,2,0.5000000000,False,True,True
tokyo_264627_semantic,264627,core,semantic,flat,Which Noodle House did I visit in Hachiōji?,2018_3303898__event_002,4150,びんびん亭 ユーロード店,1,1.0000000000,True,True,True
tokyo_264627_semantic,264627,core,semantic,vector,Which Noodle House did I visit in Hachiōji?,2018_3303898__event_002,4150,びんびん亭 ユーロード店,1,1.0000000000,True,True,True
tokyo_264627_semantic,264627,core,semantic,graph,Which Noodle House did I visit in Hachiōji?,2018_3303898__event_002,4150,びんびん亭 ユーロード店,1,1.0000000000,True,True,True
tokyo_264627_temporal_spatial,264627,core,temporal_spatial,flat,Which Karaoke Bar did I visit in Hachiōji in February 2018?,2018_3303892__event_002,1370,歌広場 八王子放射線通り店,1,1.0000000000,True,True,True
tokyo_264627_temporal_spatial,264627,core,temporal_spatial,vector,Which Karaoke Bar did I visit in Hachiōji in February 2018?,2018_3303892__event_002,1370,歌広場 八王子放射線通り店,1,1.0000000000,True,True,True
tokyo_264627_temporal_spatial,264627,core,temporal_spatial,graph,Which Karaoke Bar did I visit in Hachiōji in February 2018?,2018_3303892__event_002,1370,歌広場 八王子放射線通り店,1,1.0000000000,True,True,True
tokyo_267704_relational_after,267704,core,relational_after,flat,Which Shopping Plaza did I visit after ケーヨーデイツー 楢原店?,2018_3322363__event_002,3012,コピオ楢原,2,0.5000000000,False,True,False
tokyo_267704_relational_after,267704,core,relational_after,vector,Which Shopping Plaza did I visit after ケーヨーデイツー 楢原店?,2018_3322363__event_002,3012,コピオ楢原,1,1.0000000000,True,True,False
tokyo_267704_relational_after,267704,core,relational_after,graph,Which Shopping Plaza did I visit after ケーヨーデイツー 楢原店?,2018_3322363__event_002,3012,コピオ楢原,1,1.0000000000,True,True,False
tokyo_267704_semantic,267704,core,semantic,flat,Which Train Station did I visit in Hachiōji?,2018_3322366__event_001,3,京王八王子駅 (Keiō-hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_267704_semantic,267704,core,semantic,vector,Which Train Station did I visit in Hachiōji?,2018_3322366__event_001,3,京王八王子駅 (Keiō-hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_267704_semantic,267704,core,semantic,graph,Which Train Station did I visit in Hachiōji?,2018_3322366__event_001,3,京王八王子駅 (Keiō-hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_267704_temporal_spatial,267704,core,temporal_spatial,flat,Which Mobile Phone Shop did I visit in Hachiōji in December 2017?,2018_3322359__event_005,2552,auショップ 八王子楢原,1,1.0000000000,True,True,False
tokyo_267704_temporal_spatial,267704,core,temporal_spatial,vector,Which Mobile Phone Shop did I visit in Hachiōji in December 2017?,2018_3322359__event_005,2552,auショップ 八王子楢原,1,1.0000000000,True,True,False
tokyo_267704_temporal_spatial,267704,core,temporal_spatial,graph,Which Mobile Phone Shop did I visit in Hachiōji in December 2017?,2018_3322359__event_005,2552,auショップ 八王子楢原,1,1.0000000000,True,True,False
tokyo_26786_relational_after,26786,core,relational_after,flat,Which Government Building did I visit after 東京医科大学 八王子医療センター?,2018_543238__event_002,2362,堺市民センター,1,1.0000000000,True,True,True
tokyo_26786_relational_after,26786,core,relational_after,vector,Which Government Building did I visit after 東京医科大学 八王子医療センター?,2018_543238__event_002,2362,堺市民センター,1,1.0000000000,True,True,True
tokyo_26786_relational_after,26786,core,relational_after,graph,Which Government Building did I visit after 東京医科大学 八王子医療センター?,2018_543238__event_002,2362,堺市民センター,1,1.0000000000,True,True,True
tokyo_26786_semantic,26786,core,semantic,flat,Which Fried Chicken Joint did I visit in Hachiōji?,2018_543193__event_002,1569,ケンタッキーフライドチキン,1,1.0000000000,True,True,True
tokyo_26786_semantic,26786,core,semantic,vector,Which Fried Chicken Joint did I visit in Hachiōji?,2018_543193__event_002,1569,ケンタッキーフライドチキン,1,1.0000000000,True,True,True
tokyo_26786_semantic,26786,core,semantic,graph,Which Fried Chicken Joint did I visit in Hachiōji?,2018_543193__event_002,1569,ケンタッキーフライドチキン,1,1.0000000000,True,True,True
tokyo_26786_temporal_spatial,26786,core,temporal_spatial,flat,Which Record Shop did I visit in Hachiōji in June 2018?,2018_543252__event_004,1438,TOWER RECORDS,1,1.0000000000,True,True,True
tokyo_26786_temporal_spatial,26786,core,temporal_spatial,vector,Which Record Shop did I visit in Hachiōji in June 2018?,2018_543252__event_004,1438,TOWER RECORDS,1,1.0000000000,True,True,True
tokyo_26786_temporal_spatial,26786,core,temporal_spatial,graph,Which Record Shop did I visit in Hachiōji in June 2018?,2018_543252__event_004,1438,TOWER RECORDS,1,1.0000000000,True,True,True
tokyo_277915_relational_after,277915,core,relational_after,flat,Which Arcade did I visit after 牛繁?,2018_3383909__event_002,1352,シルクハット 八王子店,1,1.0000000000,True,True,False
tokyo_277915_relational_after,277915,core,relational_after,vector,Which Arcade did I visit after 牛繁?,2018_3383909__event_002,1352,シルクハット 八王子店,5,0.2000000000,False,True,False
tokyo_277915_relational_after,277915,core,relational_after,graph,Which Arcade did I visit after 牛繁?,2018_3383909__event_002,1352,シルクハット 八王子店,5,0.2000000000,False,True,False
tokyo_277915_semantic,277915,core,semantic,flat,Which Japanese Restaurant did I visit in Hachiōji?,2018_3383887__event_002,2492,やよい軒,1,1.0000000000,True,True,False
tokyo_277915_semantic,277915,core,semantic,vector,Which Japanese Restaurant did I visit in Hachiōji?,2018_3383887__event_002,2492,やよい軒,1,1.0000000000,True,True,False
tokyo_277915_semantic,277915,core,semantic,graph,Which Japanese Restaurant did I visit in Hachiōji?,2018_3383887__event_002,2492,やよい軒,1,1.0000000000,True,True,False
tokyo_277915_temporal_spatial,277915,core,temporal_spatial,flat,Which Internet Cafe did I visit in Hachiōji in March 2018?,2018_3383902__event_002,1353,アプレシオ 八王子駅前店,1,1.0000000000,True,True,False
tokyo_277915_temporal_spatial,277915,core,temporal_spatial,vector,Which Internet Cafe did I visit in Hachiōji in March 2018?,2018_3383902__event_002,1353,アプレシオ 八王子駅前店,4,0.2500000000,False,True,False
tokyo_277915_temporal_spatial,277915,core,temporal_spatial,graph,Which Internet Cafe did I visit in Hachiōji in March 2018?,2018_3383902__event_002,1353,アプレシオ 八王子駅前店,4,0.2500000000,False,True,False
tokyo_280210_relational_after,280210,core,relational_after,flat,Which Automotive Shop did I visit after びっくりドンキー?,2018_3396831__event_002,1751,スーパーオートバックス SA羽村店,1,1.0000000000,True,True,True
